source,target,mean_diff,p,perms,rank,q
7,18,0.41666666666666663,0.06272882597022211,4096,135,0.15774401457719606
8,18,-0.16666666666666674,0.5001220405174518,4096,454,0.15713260366798212
9,18,0.16666666666666663,0.5001220405174518,4096,415,0.15713260366798212
10,18,0.08333333333333337,0.06272882597022211,4096,176,0.15774401457719606
11,18,0.08333333333333337,0.01586526726873322,4096,19,0.37051501098364653
12,18,0.16666666666666663,0.12521357090554064,4096,281,0.15713260366798212
13,18,0.08333333333333326,0.2501830607761777,4096,316,0.15713260366798212
14,18,0.16666666666666663,0.5001220405174518,4096,461,0.15713260366798212
15,18,0.41666666666666663,0.06272882597022211,4096,187,0.15774401457719606
16,18,0.25,0.06272882597022211,4096,169,0.15774401457719606
17,18,0.16666666666666663,0.12521357090554064,4096,257,0.15713260366798212
19,18,0.16666666666666663,0.5001220405174518,4096,433,0.15713260366798212
20,18,0.08333333333333326,0.2501830607761777,4096,376,0.15713260366798212
21,18,0.25,0.06272882597022211,4096,200,0.15774401457719606
22,18,0.0,0.5001220405174518,4096,431,0.15713260366798212
0,19,0.08333333333333337,0.06272882597022211,4096,109,0.15774401457719606
1,19,0.08333333333333337,0.06272882597022211,4096,195,0.15774401457719606
2,19,0.25,0.01586526726873322,4096,35,0.22936643537082882
3,19,0.08333333333333337,0.06272882597022211,4096,115,0.15774401457719606
4,19,-0.33333333333333337,0.03148645350256285,4096,63,0.17839611639953354
5,19,0.0,0.12521357090554064,4096,266,0.15713260366798212
6,19,0.08333333333333326,0.2501830607761777,4096,347,0.15713260366798212
7,19,0.08333333333333337,0.2501830607761777,4096,337,0.15713260366798212
8,19,-0.08333333333333337,1.0,4096,488,0.15713260366798212
9,19,0.08333333333333326,0.2501830607761777,4096,358,0.15713260366798212
10,19,0.08333333333333326,0.2501830607761777,4096,333,0.15713260366798212
11,19,-0.08333333333333326,0.06272882597022211,4096,144,0.15774401457719606
12,19,0.08333333333333337,0.01586526726873322,4096,29,0.27682155993031066
13,19,-0.08333333333333337,0.06272882597022211,4096,175,0.15774401457719606
14,19,0.16666666666666663,0.12521357090554064,4096,251,0.15713260366798212
15,19,0.08333333333333337,0.01586526726873322,4096,33,0.24326743145390936
16,19,0.0,0.12521357090554064,4096,258,0.15713260366798212
17,19,0.33333333333333337,0.03148645350256285,4096,82,0.17839611639953354
18,19,0.08333333333333326,0.2501830607761777,4096,403,0.15713260366798212
20,19,-0.16666666666666663,0.5001220405174518,4096,445,0.15713260366798212
21,19,0.25,0.2501830607761777,4096,299,0.15713260366798212
22,19,-0.24999999999999994,0.2501830607761777,4096,390,0.15713260366798212
0,20,0.0,0.03148645350256285,4096,64,0.17839611639953354
1,20,-0.33333333333333326,0.03148645350256285,4096,73,0.17839611639953354
2,20,-0.08333333333333337,0.01586526726873322,4096,36,0.2229951454994169
3,20,-0.24999999999999994,0.06272882597022211,4096,125,0.15774401457719606
4,20,-0.25,0.06272882597022211,4096,119,0.15774401457719606
5,20,-0.25,0.06272882597022211,4096,102,0.15774401457719606
6,20,-0.16666666666666663,0.03148645350256285,4096,56,0.17839611639953354
7,20,-0.4166666666666667,0.01586526726873322,4096,20,0.37051501098364653
8,20,-0.16666666666666674,0.12521357090554064,4096,230,0.15713260366798212
9,20,-0.16666666666666663,0.12521357090554064,4096,217,0.15713260366798212
10,20,-0.08333333333333326,0.01586526726873322,4096,40,0.20069563094947523
11,20,-0.4166666666666667,0.01586526726873322,4096,25,0.32111300951916033
12,20,-0.16666666666666669,0.03148645350256285,4096,84,0.17839611639953354
13,20,-0.33333333333333337,0.03148645350256285,4096,72,0.17839611639953354
14,20,-0.33333333333333326,0.03148645350256285,4096,52,0.17839611639953354
15,20,0.0,0.12521357090554064,4096,223,0.15713260366798212
16,20,-0.08333333333333326,0.06272882597022211,4096,170,0.15774401457719606
17,20,0.0,0.03148645350256285,4096,55,0.17839611639953354
18,20,-0.33333333333333337,0.12521357090554064,4096,261,0.15713260366798212
19,20,-0.25,0.06272882597022211,4096,116,0.15774401457719606
21,20,-0.08333333333333326,0.01586526726873322,4096,45,0.17839611639953354
22,20,-0.5833333333333334,0.01586526726873322,4096,16,0.37051501098364653
0,21,0.16666666666666663,0.12521357090554064,4096,274,0.15713260366798212
1,21,-0.08333333333333326,0.2501830607761777,4096,304,0.15713260366798212
2,21,0.16666666666666674,0.12521357090554064,4096,209,0.15713260366798212
3,21,-0.33333333333333326,0.03148645350256285,4096,60,0.17839611639953354
4,21,-0.25,0.06272882597022211,4096,120,0.15774401457719606
5,21,0.0,0.5001220405174518,4096,449,0.15713260366798212
6,21,0.16666666666666663,0.5001220405174518,4096,417,0.15713260366798212
7,21,0.08333333333333326,1.0,4096,496,0.15713260366798212
8,21,0.0,0.12521357090554064,4096,231,0.15713260366798212
9,21,0.0,1.0,4096,497,0.15713260366798212
10,21,-0.08333333333333337,1.0,4096,476,0.15713260366798212
11,21,-0.08333333333333326,0.06272882597022211,4096,137,0.15774401457719606
12,21,0.08333333333333337,1.0,4096,479,0.15713260366798212
13,21,0.0,1.0,4096,482,0.15713260366798212
14,21,0.0,1.0,4096,481,0.15713260366798212
15,21,0.0,0.008054674151818403,4096,7,0.5822378744028731
16,21,0.08333333333333337,0.2501830607761777,4096,407,0.15713260366798212
17,21,0.08333333333333326,1.0,4096,493,0.15713260366798212
18,21,0.0,1.0,4096,501,0.15713260366798212
19,21,0.08333333333333337,1.0,4096,506,0.15713260366798212
20,21,-0.08333333333333337,0.06272882597022211,4096,113,0.15774401457719606
22,21,-0.33333333333333337,0.12521357090554064,4096,296,0.15713260366798212
0,22,0.25,0.06272882597022211,4096,110,0.15774401457719606
1,22,0.08333333333333337,0.06272882597022211,4096,199,0.15774401457719606
2,22,0.25,0.01586526726873322,4096,44,0.182450573590432
3,22,-0.25000000000000006,0.06272882597022211,4096,128,0.15774401457719606
4,22,-0.08333333333333337,0.01586526726873322,4096,18,0.37051501098364653
5,22,0.16666666666666663,0.12521357090554064,4096,267,0.15713260366798212
6,22,0.25,0.06272882597022211,4096,132,0.15774401457719606
7,22,0.08333333333333337,0.2501830607761777,4096,341,0.15713260366798212
8,22,-0.08333333333333337,0.06272882597022211,4096,131,0.15774401457719606
9,22,0.0,0.12521357090554064,4096,218,0.15713260366798212
10,22,-0.16666666666666674,0.03148645350256285,4096,80,0.17839611639953354
11,22,0.0,0.12521357090554064,4096,244,0.15713260366798212
12,22,0.25,0.06272882597022211,4096,107,0.15774401457719606
13,22,0.25,0.2501830607761777,4096,321,0.15713260366798212
14,22,0.16666666666666674,0.12521357090554064,4096,252,0.15713260366798212
15,22,-0.08333333333333326,0.2501830607761777,4096,354,0.15713260366798212
16,22,0.33333333333333337,0.03148645350256285,4096,54,0.17839611639953354
17,22,0.33333333333333326,0.03148645350256285,4096,83,0.17839611639953354
18,22,0.25,0.06272882597022211,4096,151,0.15774401457719606
19,22,0.08333333333333337,0.2501830607761777,4096,382,0.15713260366798212
20,22,0.0,0.03148645350256285,4096,101,0.15774401457719606
21,22,-0.08333333333333337,0.2501830607761777,4096,298,0.15713260366798212
